1.5,0.0014937,1,0.02651,1.999,0.1102,2.9892,0.26235,3.9538,0.45565,4.8955,0.65662,5.7806,0.8378,6.63,0.9961,7.462,1.1192,8.288,1.2174,9.113,1.3052,9.939,1.3933,10.766,1.4812,11.592,1.5925,12.408,1.7379,13.209,1.928,13.99,2.1551,14.75,2.417,15.489,2.6907,16.212,3.002,16.921,3.3155,17.63,3.6237,18.334,3.9191,19.032,4.1894,19.73,4.4526,20.411,4.6866,21.097,4.899,21.777,5.0914,22.445,5.2648,23.107,5.4277,23.745,5.5837,24.37,5.7274,24.983,5.8649,25.583,6.0025,26.171,6.1467,26.747,6.3025,27.313,6.4893,27.871,6.6766,28.423,6.9156,28.97,7.1491,29.517,7.4077,30.067,7.694,30.62,8.0082,31.173,8.3463,31.74,8.7069,32.309,9.0843,32.888,9.479,33.465,9.883,34.046,10.292,34.634,10.699,35.226,11.1,35.822,11.491,36.422,11.867,37.024,12.227,37.628,12.574,38.232,12.894,38.836,13.202,39.438,13.483,40.001,13.741,40.515,13.992,41.033,14.232,41.523,14.45,41.993,14.679,42.432,14.892,42.884,15.097,43.315,15.296,43.713,15.493,44.101,15.688,44.463,15.883,44.808,16.079,45.131,16.279,45.471,16.488,45.817,16.705,46.168,16.932,46.526,17.171,46.895,17.422,47.266,17.687,47.651,17.965,48.049,18.26,48.456,18.574,48.866,18.908,49.283,19.26,49.713,19.628,50.156,20.013,50.602,20.411,51.062,20.821,51.533,21.244,52.013,21.669,52.502,22.104,53,22.541,53.51,22.986,54.03,23.433,54.551,23.881,55.072,24.334,55.593,24.783,56.106,25.221,56.572,25.664,57.033,26.111,57.476,26.545,57.915,26.973,58.337
2,0.00048903,1,0.00964,1.9999,0.04481,2.9978,0.11982,3.989,0.23265,4.9729,0.37202,5.9302,0.5237,6.8599,0.672,7.7642,0.808,8.6479,0.9266,9.5175,1.03,10.376,1.1178,11.229,1.1924,12.083,1.2604,12.937,1.3287,13.79,1.4044,14.641,1.4941,15.487,1.6034,16.324,1.7353,17.152,1.8918,17.97,2.0692,18.782,2.2651,19.585,2.4755,20.379,2.6915,21.168,2.922,21.938,3.1488,22.704,3.3726,23.462,3.5901,24.211,3.7933,24.957,3.9972,25.683,4.1907,26.4,4.3732,27.109,4.5438,27.81,4.7024,28.504,4.8492,29.19,4.9853,29.87,5.1121,30.543,5.2316,31.21,5.3463,31.87,5.4599,32.522,5.5763,33.167,5.6982,33.808,5.8283,34.447,5.9707,35.081,6.1262,35.715,6.2974,36.349,6.4852,36.983,6.6907,37.618,6.9144,38.255,7.156,38.894,7.4147,39.536,7.6893,40.181,7.9779,40.827,8.2735,41.477,8.5886,42.129,8.9052,42.784,9.2253,43.443,9.5267,44.104,9.8083,44.757,10.1,45.404,10.386,46.04,10.664,46.669,10.933,47.281,11.206,47.891,11.456,48.494,11.686,49.082,11.918,49.656,12.141,50.21,12.354,50.752,12.558,51.27,12.759,51.782,12.952,52.285,13.138,52.777,13.315,53.262,13.486,53.739,13.651,54.211,13.812,54.678,13.97,55.142,14.125,55.605,14.279,56.066,14.434,56.529,14.592,56.993,14.754,57.459,14.923,57.93,15.099,58.404,15.285,58.884,15.482,59.368,15.689,59.858,15.909,60.356,16.141,60.86,16.379,61.374,16.633,61.894,16.898,62.42,17.172,62.956,17.461,63.495,17.765,64.037,18.076,64.588,18.395,65.147,18.726,65.707,19.066,66.27
2.5,0.00020353,1,0.0041962,2,0.020891,2.9994,0.059945,3.997,0.12506,4.9922,0.21465,5.977,0.3234,6.947,0.4417,7.8999,0.5621,8.8345,0.6781,9.7522,0.788,10.654,0.8884,11.543,0.9755,12.425,1.0513,13.302,1.1174,14.177,1.1769,15.051,1.234,15.924,1.2929,16.795,1.3577,17.664,1.4319,18.531,1.5185,19.397,1.619,20.259,1.734,21.116,1.8618,21.97,2.0055,22.812,2.1594,23.65,2.3226,24.48,2.4929,25.302,2.6641,26.119,2.8448,26.919,3.0276,27.71,3.2108,28.492,3.3924,29.264,3.5702,30.028,3.7426,30.785,3.9082,31.534,4.0652,32.277,4.2129,33.014,4.3495,33.745,4.4766,34.47,4.5937,35.188,4.7043,35.901,4.8096,36.61,4.9087,37.311,5.0061,38.009,5.1029,38.703,5.2013,39.395,5.3031,40.085,5.4102,40.774,5.5243,41.462,5.6471,42.151,5.7801,42.84,5.9245,43.529,6.0813,44.22,6.2508,44.912,6.4336,45.605,6.6302,46.301,6.8321,47.006,7.0355,47.716,7.2521,48.419,7.4747,49.119,7.7021,49.816,7.933,50.508,8.176,51.193,8.4108,51.88,8.6356,52.567,8.8695,53.241,9.1017,53.906,9.3314,54.565,9.5576,55.21,9.7896,55.846,10.019,56.475,10.243,57.095,10.464,57.707,10.678,58.311,10.886,58.908,11.087,59.496,11.282,60.077,11.469,60.651,11.648,61.218,11.819,61.779,11.984,62.335,12.14,62.887,12.291,63.435,12.435,63.979,12.574,64.521,12.709,65.062,12.842,65.602,12.972,66.142,13.122,66.682,13.229,67.219,13.359,67.76,13.491,68.304,13.625,68.849,13.767,69.399,13.914,69.951,14.076,70.508,14.227,71.07,14.395,71.635,14.571,72.204
3,9.9016e-05,1,0.0020934,2,0.01092,2.9998,0.03272,3.999,0.07154,4.9974,0.12882,5.9917,0.2275,6.979,0.3184,7.957,0.4154,8.923,0.5136,9.875,0.6117,10.813,0.706,11.738,0.7931,12.652,0.8725,13.558,0.9445,14.457,1.0101,15.351,1.0711,16.243,1.1298,17.132,1.1889,18.02,1.2501,18.906,1.3165,19.794,1.3893,20.682,1.4691,21.569,1.5562,22.456,1.6531,23.337,1.7578,24.216,1.8698,25.092,1.9882,25.962,2.1103,26.83,2.2412,27.687,2.3774,28.536,2.5178,29.377,2.6608,30.209,2.8054,31.034,2.9508,31.85,3.0959,32.659,3.2392,33.461,3.3794,34.255,3.5145,35.043,3.6453,35.825,3.77,36.601,3.8911,37.37,4.0091,38.134,4.1209,38.891,4.2306,39.643,4.3373,40.389,4.4433,41.131,4.5485,41.87,4.6541,42.605,4.7606,43.338,4.8691,44.069,4.9804,44.798,5.0953,45.526,5.2147,46.254,5.3389,46.981,5.4686,47.709,5.6045,48.436,5.7439,49.175,5.8854,49.921,6.0336,50.66,6.186,51.398,6.3423,52.136,6.502,52.872,6.6695,53.6,6.8354,54.335,6.9987,55.073,7.1689,55.803,7.3408,56.528,7.5138,57.25,7.6875,57.966,7.8673,58.672,8.0485,59.375,8.2304,60.072,8.4128,60.764,8.5951,61.452,8.7769,62.134,8.9578,62.811,9.1378,63.483,9.3158,64.149,9.4913,64.808,9.5644,65.461,9.8351,66.108,10.003,66.751,10.168,67.387,10.33,68.018,10.49,68.646,10.646,69.268,10.801,69.885,10.954,70.497,11.195,71.107,11.248,71.707,11.393,72.306,11.536,72.902,11.677,73.494,11.82,74.088,11.966,74.697,12.11,75.304,12.253,75.91,12.4,76.517,12.549,77.125
3.5,5.373e-05,1,0.0011537,2,0.0061907,2.9999,0.019085,3.9997,0.043127,4.9991,0.080452,5.9968,0.1317,6.9913,0.1951,7.9807,0.2687,8.9631,0.3491,9.9368,0.4354,10.9,0.5236,11.852,0.6107,12.794,0.6936,13.726,0.7717,14.65,0.8433,15.567,0.9082,16.479,0.9668,17.386,1.0201,18.29,1.0664,19.191,1.1145,20.093,1.1596,20.994,1.2042,21.896,1.2507,22.798,1.3007,23.698,1.3562,24.598,1.417,25.497,1.4835,26.394,1.5566,27.291,1.6376,28.181,1.7272,29.067,1.8247,29.947,1.9292,30.822,2.0407,31.691,2.1591,32.554,2.2836,33.41,2.4132,34.259,2.5459,35.103,2.6796,35.94,2.8139,36.771,2.9463,37.596,3.078,38.415,3.2087,39.226,3.3332,40.033,3.4552,40.833,3.5716,41.627,3.6852,42.415,3.7941,43.198,3.8979,43.977,3.9969,44.751,4.0911,45.522,4.1807,46.29,4.2662,47.054,4.3481,47.817,4.4271,48.577,4.5036,49.336,4.5788,50.094,4.6557,50.86,4.7353,51.634,4.8151,52.4,4.8974,53.166,4.9825,53.932,5.071,54.698,5.163,55.456,5.2601,56.222,5.3619,56.993,5.4684,57.756,5.5798,58.518,5.6962,59.278,5.8175,60.035,5.945,60.785,6.0784,61.532,6.2174,62.277,6.3621,63.018,6.5123,63.756,6.6678,64.491,6.8282,65.223,6.9934,65.953,7.1623,66.678,7.3344,67.399,7.5094,68.116,7.6867,68.829,7.8555,69.538,8.0452,70.242,8.2252,70.943,8.4049,71.639,8.5835,72.331,8.7605,73.018,8.9353,73.702,9.1074,74.381,9.2669,75.05,9.4265,75.717,9.5815,76.38,9.7281,77.035,9.8736,77.688,10.018,78.34,10.153,78.986,10.28,79.626,10.406,80.266,10.527,80.904
4,3.1604e-05,1,0.00068559,2,0.0037383,3,0.01181,3.9999,0.02732,4.9996,0.05223,5.9986,0.102,6.996,0.1524,7.991,0.2119,8.982,0.2782,9.967,0.3504,10.946,0.4265,11.916,0.5025,12.879,0.5774,13.832,0.65,14.778,0.7181,15.716,0.7816,16.648,0.8409,17.573,0.8961,18.494,0.9473,19.411,0.9958,20.326,1.0424,21.239,1.0879,22.152,1.1336,23.065,1.1806,23.976,1.2304,24.887,1.2831,25.799,1.3391,26.71,1.3989,27.622,1.4639,28.53,1.5348,29.436,1.6112,30.34,1.6926,31.241,1.7793,32.137,1.8714,33.03,1.9688,33.919,2.0706,34.803,2.1758,35.682,2.2827,36.557,2.3913,37.426,2.5001,38.291,2.61,39.15,2.7206,40.003,2.8281,40.851,2.9352,41.693,3.0394,42.529,3.143,43.359,3.2442,44.184,3.3429,45.003,3.4392,45.817,3.5329,46.626,3.6239,47.431,3.7244,48.233,3.7935,49.03,3.8823,49.824,3.9642,50.615,4.0446,51.403,4.1253,52.197,4.2071,52.996,4.2886,53.788,4.3712,54.579,4.4548,55.369,4.5399,56.159,4.6266,56.942,4.7158,57.731,4.8073,58.526,4.9013,59.314,4.9979,60.101,5.0972,60.887,5.1992,61.672,5.3048,62.451,5.4138,63.227,5.5263,64.002,5.6424,64.775,5.7621,65.546,5.8853,66.314,6.0117,67.081,6.1414,67.847,6.2738,68.61,6.4087,69.37,6.546,70.129,6.6853,70.885,6.8261,71.638,6.9683,72.389,7.1115,73.137,7.2557,73.882,7.4006,74.624,7.5453,75.363,7.6697,76.099,7.8336,76.832,7.9698,77.558,8.1074,78.282,8.2429,79.001,8.3731,79.714,8.5037,80.425,8.6345,81.132,8.7598,81.836,8.8799,82.534,9.0003,83.231,9.1184,83.926
5,1.2997e-05,1,0.00028543,2,0.0015869,3,0.0051521,4,0.01231,4.9999,0.02433,5.9997,0.0425,6.9991,0.0669,7.9977,0.0982,8.9951,0.1363,9.9906,0.1803,10.983,0.2324,11.972,0.286,12.957,0.345,13.937,0.4065,14.911,0.4678,15.88,0.5283,16.843,0.589,17.8,0.6482,18.752,0.7051,19.698,0.7585,20.641,0.808,21.58,0.8554,22.515,0.8994,23.449,0.9404,24.38,0.9789,25.31,1.0154,26.236,1.0502,27.166,1.0834,28.095,1.1165,29.021,1.15,29.947,1.1843,30.872,1.2195,31.796,1.2564,32.719,1.2961,33.641,1.3391,34.562,1.3853,35.482,1.4355,36.399,1.489,37.316,1.5461,38.23,1.6078,39.142,1.674,40.051,1.7445,40.958,1.818,41.861,1.8953,42.761,1.9751,43.658,2.0585,44.55,2.1445,45.437,2.233,46.321,2.3238,47.2,2.4165,48.075,2.5104,48.945,2.6408,49.811,2.6992,50.673,2.7926,51.53,2.8854,52.383,2.9761,53.233,3.0644,54.083,3.1506,54.934,3.2357,55.779,3.3188,56.621,3.3995,57.461,3.4777,58.298,3.5538,59.13,3.6272,59.964,3.698,60.8,3.767,61.631,3.834,62.46,3.8991,63.288,3.9626,64.115,4.0243,64.936,4.0846,65.755,4.1441,66.572,4.2031,67.388,4.2618,68.201,4.3203,69.013,4.3788,69.824,4.4374,70.633,4.4968,71.441,4.5574,72.248,4.5192,73.053,4.6825,73.858,4.7474,74.662,4.8144,75.465,4.8842,76.266,4.9574,77.067,5.0348,77.866,5.115,78.664,5.1984,79.461,5.2859,80.257,5.3757,81.053,5.4692,81.846,5.5656,82.637,5.663,83.426,5.7638,84.213,5.8682,84.998,5.9734,85.78,6.0794,86.559,6.1893,87.335,6.3014,88.109
6,6.2819e-06,1,0.0001389,2,0.00078063,3,0.0025717,4,0.00627,5,0.01265,5.9999,0.0225,6.9998,0.0365,7.9993,0.0547,8.9985,0.0779,9.9969,0.106,10.994,0.1395,11.99,0.1766,12.984,0.2189,13.975,0.2638,14.963,0.3098,15.948,0.3614,16.93,0.4125,17.907,0.4613,18.88,0.5145,19.849,0.5667,20.813,0.6152,21.774,0.6618,22.732,0.7086,23.686,0.7535,24.636,0.7953,25.585,0.8353,26.531,0.8724,27.475,0.907,28.418,0.9408,29.358,0.9733,30.297,1.0039,31.236,1.033,32.173,1.0613,33.109,1.0902,34.045,1.1182,34.98,1.1464,35.915,1.175,36.848,1.206,37.782,1.2386,38.715,1.2728,39.647,1.3093,40.578,1.3475,41.509,1.3882,42.438,1.4324,43.366,1.4788,44.293,1.5278,45.217,1.5803,46.139,1.6352,47.06,1.6924,47.977,1.7531,48.892,1.8172,49.804,1.8841,50.714,1.9537,51.62,2.0251,52.523,2.099,53.424,2.1731,54.32,2.2471,55.217,2.3221,56.113,2.3991,57.003,2.4764,57.892,2.5535,58.777,2.6301,59.66,2.7074,60.538,2.7837,61.415,2.8583,62.293,2.9323,63.166,3.0049,64.037,3.0762,64.905,3.1465,65.771,3.2161,66.633,3.2842,67.492,3.3505,68.348,3.415,69.201,3.4778,70.053,3.5388,70.902,3.5981,71.749,3.6552,72.593,3.711,73.436,3.7658,74.278,3.8192,75.117,3.8714,75.956,3.9226,76.793,3.9731,77.628,4.0233,78.463,4.0733,79.296,4.1235,80.128,4.1737,80.96,4.2238,81.79,4.2743,82.619,4.3259,83.451,4.3781,84.28,4.4312,85.108,4.4856,85.937,4.5411,86.763,4.5979,87.587,4.6564,88.411,4.7165,89.236,4.7785,90.057,4.8425,90.877
7,3.3953e-06,1,7.5398e-05,2,0.00042656,3,0.001418,4,0.0034963,5,0.0071471,6,0.0131,6.9999,0.0211,7.9998,0.0325,8.9995,0.0469,9.9989,0.0653,10.998,0.0871,11.996,0.113,12.993,0.1416,13.99,0.1741,14.984,0.2098,15.977,0.2468,16.968,0.2873,17.956,0.3296,18.941,0.3722,19.924,0.4156,20.903,0.4603,21.879,0.5051,22.853,0.5476,23.823,0.5903,24.79,0.6317,25.755,0.6731,26.717,0.7138,27.676,0.7498,28.634,0.7837,29.588,0.8182,30.541,0.8526,31.492,0.886,32.442,0.9161,33.39,0.9418,34.337,0.9662,35.283,0.9922,36.228,1.0188,37.172,1.045,38.116,1.0701,39.059,1.0953,40.002,1.1206,40.945,1.146,41.886,1.1715,42.828,1.1975,43.769,1.2248,44.71,1.2543,45.65,1.2859,46.589,1.3196,47.526,1.3552,48.463,1.3922,49.399,1.4309,50.333,1.4721,51.266,1.5161,52.197,1.5626,53.127,1.6106,54.055,1.6608,54.981,1.7128,55.906,1.7656,56.832,1.8203,57.753,1.8776,58.674,1.9374,59.592,1.9984,60.508,2.0603,61.42,2.123,62.332,2.1867,63.244,2.252,64.151,2.3168,65.057,2.3808,65.96,2.4457,66.861,2.5134,67.759,2.5806,68.653,2.6457,69.545,2.71,70.435,2.775,71.322,2.8399,72.206,2.903,73.088,2.9535,73.968,3.0236,74.845,3.0833,75.72,3.1425,76.592,3.2009,77.463,3.2579,78.332,3.3136,79.199,3.3681,80.064,3.4218,80.927,3.4742,81.789,3.5255,82.649,3.5753,83.508,3.6231,84.365,3.6696,85.224,3.7151,86.081,3.7603,86.936,3.8055,87.792,3.8505,88.646,3.8949,89.497,3.9391,90.348,3.9832,91.2,4.0269,92.05,4.0707,92.899
8,1.992e-06,1,4.4363e-05,2,0.00025209,3,0.00084309,4,0.0020943,5,0.0043194,6.0001,0.0101,7,0.0158,8,0.0247,9,0.0358,10,0.0499,10.999,0.067,11.998,0.087,12.997,0.1096,13.995,0.1354,14.993,0.1641,15.989,0.1936,16.985,0.2268,17.978,0.2614,18.97,0.2972,19.961,0.3338,20.949,0.3712,21.935,0.4099,22.919,0.4473,23.9,0.4847,24.879,0.5227,25.856,0.5593,26.83,0.5972,27.802,0.6308,28.772,0.6639,29.739,0.6969,30.705,0.7307,31.668,0.7629,32.629,0.793,33.589,0.8202,34.547,0.846,35.504,0.8733,36.459,0.9008,37.413,0.9271,38.366,0.9526,39.318,0.9779,40.27,1.0029,41.221,1.0279,42.171,1.0531,43.121,1.0784,44.07,1.1038,45.019,1.1303,45.968,1.158,46.915,1.187,47.863,1.217,48.81,1.2478,49.756,1.2799,50.702,1.3138,51.647,1.3495,52.591,1.3864,53.534,1.4241,54.477,1.4633,55.419,1.5038,56.361,1.545,57.303,1.5874,58.243,1.6318,59.181,1.6783,60.119,1.726,61.056,1.7747,61.99,1.8243,62.924,1.8746,63.858,1.9259,64.789,1.9772,65.719,2.028,66.647,2.0795,67.573,2.1334,68.497,2.1874,69.419,2.2404,70.339,2.2933,71.256,2.3471,72.172,2.4014,73.085,2.4551,73.997,2.5077,74.906,2.5607,75.813,2.6137,76.718,2.6664,77.62,2.7184,78.521,2.7595,79.419,2.8196,80.315,2.8688,81.21,2.9173,82.102,2.9655,82.992,3.0135,83.881,3.0615,84.767,3.1099,85.552,3.1555,86.537,3.2016,87.42,3.2478,88.302,3.2943,89.183,3.3404,90.062,3.3861,90.944,3.4314,91.825,3.4762,92.146,3.5203,93.586,3.5641,94.465
10,8.1675e-07,1,1.8256e-05,2,0.0001043,3,0.00035136,4,0.00088081,5,0.0018364,6,0.0041,7,0.0052,8,0.0091,9,0.0136,10,0.019,11,0.0268,12,0.0349,12.999,0.0456,13.999,0.0579,14.998,0.0726,15.997,0.0873,16.996,0.1057,17.994,0.1251,18.992,0.1472,19.989,0.1703,20.985,0.1931,21.98,0.2195,22.974,0.2466,23.967,0.2736,24.959,0.3048,25.949,0.3317,26.938,0.3641,27.926,0.3929,28.912,0.4242,29.896,0.4542,30.879,0.4858,31.86,0.5166,32.84,0.5468,33.818,0.5769,34.794,0.6057,35.769,0.6356,36.742,0.6647,37.713,0.6914,38.684,0.7175,39.653,0.7431,40.621,0.7675,41.587,0.7917,42.553,0.8164,43.518,0.8401,44.481,0.8618,45.444,0.8822,46.406,0.9021,47.368,0.9218,48.328,0.9407,49.288,0.9591,50.248,0.9779,51.207,0.9973,52.165,1.0163,53.123,1.0339,54.081,1.0512,55.038,1.0683,55.995,1.0858,56.951,1.1037,57.908,1.1217,58.865,1.1402,59.821,1.1601,60.777,1.1811,61.732,1.2034,62.687,1.2263,63.641,1.2503,64.596,1.2738,65.55,1.2979,66.504,1.3223,67.457,1.3472,68.409,1.3734,69.361,1.401,70.311,1.4298,71.261,1.4598,72.21,1.4912,73.158,1.5244,74.106,1.5594,75.052,1.5962,75.997,1.635,76.941,1.6746,77.884,1.7142,78.826,1.7534,79.767,1.7927,80.706,1.8317,81.644,1.8702,82.588,1.9084,83.515,1.948,84.449,1.9896,85.381,2.034,86.311,2.0806,87.241,2.1272,88.17,2.1746,89.097,2.2229,90.023,2.2716,90.948,2.3202,91.87,2.3684,92.791,2.4159,93.711,2.4621,94.631,2.5071,95.548,2.5509,96.464
15,1.615e-07,1,3.6259e-06,2,2.0835e-05,3,7.0738e-05,4,0.00017906,5,0.00037767,6,0.00076112,7,0.0012872,8,0.0020409,9,0.0030746,10,0.0044431,11,0.0062022,12,0.0084081,13,0.011116,14,0.01438,15,0.01825,16,0.022774,17,0.027995,18,0.033951,18.999,0.040674,19.999,0.048192,20.999,0.056526,21.998,0.063692,22.998,0.075698,23.997,0.086549,24.996,0.098241,25.995,0.11077,26.994,0.12411,27.992,0.13827,28.99,0.1532,29.988,0.16889,30.985,0.1853,31.982,0.20242,32.979,0.22019,33.975,0.23858,34.97,0.25757,35.965,0.2771,36.959,0.29713,37.953,0.31763,38.946,0.33856,39.938,0.35986,40.93,0.38152,41.92,0.40348,42.911,0.4257,43.9,0.44815,44.889,0.4708,45.877,0.4936,46.864,0.51653,47.85,0.53954,48.835,0.56262,49.82,0.58573,50.804,0.60884,51.787,0.63193,52.77,0.65497,53.751,0.67795,54.732,0.70083,55.713,0.7236,56.692,0.74625,57.671,0.76875,58.65,0.79109,59.627,0.81325,60.605,0.83523,61.581,0.85701,62.557,0.87858,63.533,0.89993,64.508,0.92106,65.483,0.94195,66.458,0.9626,67.432,0.983,68.405,1.0032,69.378,1.023,70.351,1.0427,71.323,1.0621,72.296,1.0812,73.267,1.1001,74.239,1.1186,75.21,1.137,76.181,1.155,77.152,1.1728,78.123,1.1903,79.093,1.2076,80.063,1.2246,81.033,1.2414,82.002,1.2579,82.972,1.2741,83.941,1.2901,84.91,1.3059,85.879,1.3214,86.847,1.3366,87.816,1.3516,88.784,1.3664,89.752,1.381,90.719,1.3953,91.687,1.4094,92.655,1.4233,93.622,1.437,94.589,1.4504,95.555,1.4637,96.522,1.4768,97.488,1.4896,98.453
20,5.1116e-08,1,1.1505e-06,2,6.6279e-06,3,2.2575e-05,4,5.7373e-05,5,0.00012157,6,0.00024632,7,0.00041908,8,0.00066893,9,0.0010151,10,0.0014786,11,0.0020816,12,0.0028477,13,0.0038011,14,0.0049671,15,0.006371,16,0.0080384,17,0.0099948,18,0.012265,19,0.014874,20,0.017845,21,0.021201,22,0.024962,23,0.02915,24,0.033781,25,0.038874,25.999,0.044441,26.999,0.050496,27.999,0.057051,28.999,0.064113,29.998,0.07169,30.998,0.079786,31.997,0.088404,32.996,0.097545,33.996,0.10721,34.995,0.11739,35.994,0.12809,36.992,0.13929,37.991,0.15099,38.989,0.16319,39.987,0.17586,40.985,0.18901,41.983,0.2026,42.98,0.21664,43.978,0.2311,44.975,0.24597,45.971,0.26123,46.967,0.27687,47.963,0.29287,48.959,0.30921,49.954,0.32587,50.949,0.34283,51.943,0.36008,52.937,0.37759,53.931,0.39535,54.924,0.41335,55.917,0.43155,56.909,0.44995,57.901,0.46852,58.892,0.48726,59.884,0.50614,60.874,0.52514,61.864,0.54426,62.854,0.56345,63.843,0.58275,64.832,0.60211,65.82,0.62152,66.808,0.64096,67.795,0.66043,68.783,0.67992,69.769,0.69941,70.755,0.71889,71.741,0.73834,72.726,0.75777,73.711,0.77716,74.696,0.7965,75.68,0.81579,76.663,0.83501,77.647,0.85415,78.63,0.87322,79.612,0.89221,80.594,0.9111,81.576,0.92989,82.558,0.94859,83.539,0.96717,84.52,0.98565,85.501,1.004,86.481,1.0223,87.461,1.0404,88.441,1.0584,89.421,1.0763,90.4,1.094,91.379,1.1116,92.358,1.1291,93.337,1.1465,94.316,1.1637,95.294,1.1808,96.272,1.1977,97.25,1.2146,98.228,1.2313,99.206
50,1.3091e-09,1,2.9749e-08,2,1.7245e-07,3,5.9153e-07,4,1.5152e-06,5,3.2336e-06,6,6.6244e-06,7,1.1387e-05,8,1.8379e-05,9,2.8225e-05,10,4.1635e-05,11,5.9409e-05,12,8.2435e-05,13,0.00011169,14,0.00014826,15,0.00019331,16,0.00024812,17,0.00031404,18,0.00039257,19,0.00048526,20,0.00059379,21,0.00071996,22,0.00086565,23,0.0010329,24,0.0012237,25,0.0014403,26,0.0016851,27,0.0019605,28,0.0022689,29,0.0026131,30,0.0029958,31,0.0034198,32,0.003888,33,0.0044035,34,0.0049695,35,0.0055892,36,0.0062659,37,0.0070031,38,0.0078042,39,0.008673,40,0.0096131,41,0.010628,42,0.011722,43,0.012899,44,0.014163,45,0.015518,46,0.016968,47,0.018518,48,0.020171,49,0.021932,50,0.023805,51,0.025795,51.999,0.027907,52.999,0.030144,53.999,0.032511,55,0.036014,56,0.037656,57,0.040442,58,0.043377,59,0.046466,59.999,0.049713,60.999,0.053123,61.999,0.056701,62.999,0.060451,63.999,0.064379,64.999,0.068488,65.999,0.072785,66.999,0.077273,67.999,0.081957,68.999,0.086843,69.999,0.091934,70.998,0.097236,71.998,0.10275,72.998,0.10849,73.998,0.11445,74.998,0.12064,75.998,0.12707,76.997,0.13374,77.997,0.14064,78.997,0.1478,79.997,0.15521,80.996,0.16288,81.996,0.17081,82.996,0.17901,83.995,0.18749,84.995,0.19623,85.995,0.20527,86.994,0.21458,87.994,0.22419,88.993,0.2341,89.993,0.24431,90.999,0.25483,91.992,0.26566,92.991,0.27681,93.99,0.28828,94.99,0.30009,95.989,0.31223,96.988,0.32471,97.988,0.33754,98.987,0.35073,99.986
80,1.9976e-10,1,4.578e-09,2,2.6652e-08,3,9.1828e-08,4,2.3627e-07,5,5.0734e-07,6,1.0425e-06,7,1.8006e-06,8,2.9203e-06,9,4.5067e-06,10,6.6813e-06,11,9.5822e-06,12,1.3365e-05,13,1.8205e-05,14,2.4296e-05,15,3.1852e-05,16,4.1111e-05,17,5.233e-05,18,6.5794e-05,19,8.1809e-05,20,0.00010071,21,0.00012285,22,0.00014863,23,0.00017847,24,0.0002128,25,0.00025212,26,0.00029693,27,0.00034779,28,0.00040527,29,0.00047001,30,0.00054266,31,0.00062392,32,0.00071454,33,0.0008153,34,0.00092702,35,0.0010506,36,0.0011869,37,0.001337,38,0.0015019,39,0.0016826,40,0.0018802,41,0.0020961,42,0.0023313,43,0.0025872,44,0.0028652,45,0.0031668,46,0.0034933,47,0.0038464,48,0.0042277,49,0.0046388,50,0.0050817,51,0.0055581,52,0.0060699,53,0.0066192,54,0.0072081,55,0.0079387,56,0.0085133,57,0.0092343,58,0.010004,59,0.010825,60,0.0117,61,0.012632,62,0.013624,63,0.014678,64,0.015798,65,0.016986,66,0.018247,67,0.019583,68,0.020998,69,0.022496,70,0.024081,71,0.025756,72,0.027526,73,0.029394,74,0.031367,75,0.033446,76,0.035639,77,0.037949,78,0.040382,79,0.042943,80,0.045637,81,0.04847,82,0.051448,83,0.054578,84,0.057865,85,0.061316,86,0.064938,87,0.068739,88,0.072725,89,0.076906,90,0.081287,91,0.085879,92,0.09069,93,0.09573,94,0.10101,95,0.10653,96,0.11232,96.999,0.11837,97.999,0.12471,98.999,0.13134,99.999
100,8.1822e-11,1,1.8855e-09,2,1.1007e-08,3,3.8027e-08,4,9.8106e-08,5,2.1123e-07,6,4.3523e-07,7,7.5371e-07,8,1.2256e-06,9,1.8966e-06,10,2.8192e-06,11,4.0541e-06,12,5.6698e-06,13,7.7437e-06,14,1.0362e-05,15,1.3622e-05,16,1.7629e-05,17,2.2502e-05,18,2.8359e-05,19,3.5372e-05,20,4.3665e-05,21,5.3415e-05,22,6.4806e-05,23,7.8034e-05,24,9.3312e-05,25,0.00011087,26,0.00013096,27,0.00015384,28,0.00017979,29,0.00020913,30,0.00024219,31,0.0002793,32,0.00032084,33,0.00036722,34,0.00041884,35,0.00047617,36,0.00053967,37,0.00060987,38,0.00068728,39,0.00077249,40,0.0008661,41,0.00096875,42,0.0010811,43,0.0012039,44,0.0013378,45,0.0014838,46,0.0016425,47,0.001815,48,0.002002,49,0.0022047,50,0.002424,51,0.0026611,52,0.002917,53,0.003193,54,0.0034903,55,0.0033103,56,0.0041643,57,0.0045238,58,0.0049204,59,0.0053457,60,0.0058012,61,0.0062889,62,0.0068105,63,0.007368,64,0.0079635,65,0.008599,66,0.0092769,67,0.0099994,68,0.010769,69,0.011588,70,0.01246,71,0.013387,72,0.014372,73,0.015418,74,0.016529,75,0.017707,76,0.018957,77,0.020282,78,0.021686,79,0.023174,80,0.024749,81,0.026415,82,0.028179,83,0.030044,84,0.032016,85,0.0341,86,0.036302,87,0.038629,88,0.041085,89,0.043679,90,0.046418,91,0.049307,92,0.052357,93,0.055573,94,0.058967,95,0.062546,96,0.06632,97,0.0703,98,0.074497,99,0.078923,100
